country,country_code,year,week,year_week,rate_14_day
Italy,IT,2023,11,2023-11,78.59545225825596
Italy,IT,2023,12,2023-12,76.09334032840482
Italy,IT,2023,13,2023-13,73.39810669239048
Italy,IT,2023,14,2023-14,68.415905483391
Italy,IT,2023,15,2023-15,77.21649551424863
Italy,IT,2023,16,2023-16,88.03978130965756
Italy,IT,2023,17,2023-17,81.49397190075787
Italy,IT,2023,18,2023-18,69.77283957669552
Italy,IT,2023,19,2023-19,58.98004668225972
Italy,IT,2023,20,2023-20,51.23315578502932
Italy,IT,2023,21,2023-21,49.344289974749
Italy,IT,2023,22,2023-22,42.58164215892924
Italy,IT,2023,23,2023-23,31.946395919521308
Italy,IT,2023,24,2023-24,25.02620144867368
Italy,IT,2023,25,2023-25,19.4341422202115
Italy,IT,2023,26,2023-26,15.344705389703256
Italy,IT,2023,27,2023-27,12.576627601364205
Italy,IT,2023,28,2023-28,11.489047466655716
Italy,IT,2023,29,2023-29,11.95999338168525
Italy,IT,2023,30,2023-30,14.81107962267339
Italy,IT,2023,31,2023-31,19.327417066805523
Italy,IT,2023,32,2023-32,22.16495090736116
Italy,IT,2023,33,2023-33,26.6948407519258
Italy,IT,2023,34,2023-34,39.03091324561305
Italy,IT,2023,35,2023-35,55.35816766667288
Italy,IT,2023,36,2023-36,77.24360031511364
Italy,IT,2023,37,2023-37,106.26437179126803
Italy,IT,2023,38,2023-38,125.65955086023608
Italy,IT,2023,39,2023-39,134.99546070817763
Italy,IT,2023,40,2023-40,143.92141044303594
Italy,IT,2023,41,2023-41,137.86518149976047
Italy,IT,2023,42,2023-42,112.4357961382198
Italy,IT,2023,43,2023-43,96.2762526725122
Italy,IT,2023,44,2023-44,89.31031885020487
Italy,IT,2023,45,2023-45,93.42177833141592
Italy,IT,2023,46,2023-46,120.43340644345152
Italy,IT,2023,47,2023-47,91.30082766372897
Latvia,LV,2020,2,2020-02,0.0
Latvia,LV,2020,3,2020-03,0.0
Latvia,LV,2020,4,2020-04,0.0
Latvia,LV,2020,5,2020-05,0.0
Latvia,LV,2020,6,2020-06,0.0
Latvia,LV,2020,7,2020-07,0.0
Latvia,LV,2020,8,2020-08,0.0
Latvia,LV,2020,9,2020-09,0.0
Latvia,LV,2020,10,2020-10,0.1599354287362382
Latvia,LV,2020,11,2020-11,1.5993542873623825
Latvia,LV,2020,12,2020-12,7.090470673973228
Latvia,LV,2020,13,2020-13,16.899843636462506
Latvia,LV,2020,14,2020-14,21.21810021234094
Latvia,LV,2020,15,2020-15,16.260101921517553
Latvia,LV,2020,16,2020-16,10.34249105827674
Latvia,LV,2020,17,2020-17,8.583201342178118
Latvia,LV,2020,18,2020-18,8.103395055969404
Latvia,LV,2020,19,2020-19,6.770599816500751
Latvia,LV,2020,20,2020-20,6.823911626079497
Latvia,LV,2020,21,2020-21,5.70436362492583
Latvia,LV,2020,22,2020-22,3.0920849555672723
Latvia,LV,2020,23,2020-23,2.185784192728589
Latvia,LV,2020,24,2020-24,1.6526660969411282
Latvia,LV,2020,25,2020-25,1.2261716203111597
Latvia,LV,2020,26,2020-26,1.0129243819961755
Latvia,LV,2020,27,2020-27,0.693053524523699
Latvia,LV,2020,28,2020-28,3.038773145988526
Latvia,LV,2020,29,2020-29,3.625203051354733
Latvia,LV,2020,30,2020-30,2.45234324062232
Latvia,LV,2020,31,2020-31,2.7189022885160496
Latvia,LV,2020,32,2020-32,3.7851384800909713
Latvia,LV,2020,33,2020-33,4.21163295672094
Latvia,LV,2020,34,2020-34,2.505655050201065
Latvia,LV,2020,35,2020-35,3.7851384800909713
Latvia,LV,2020,36,2020-36,4.8513746716658925
Latvia,LV,2020,37,2020-37,4.318256575878432
Latvia,LV,2020,38,2020-38,5.171245529138369
Latvia,LV,2020,39,2020-39,10.768985534906706
Latvia,LV,2020,40,2020-40,29.90792517367655
Latvia,LV,2020,41,2020-41,52.9919387212736
Latvia,LV,2020,42,2020-42,72.71730826540964
Latvia,LV,2020,43,2020-43,107.05011363412213
Latvia,LV,2020,44,2020-44,143.19552052851196
Latvia,LV,2020,45,2020-45,182.1664533305753
Latvia,LV,2020,46,2020-46,235.1583920518489
Latvia,LV,2020,47,2020-47,267.891843133199
Latvia,LV,2020,48,2020-48,342.68831197217975
Latvia,LV,2020,49,2020-49,436.7836558786666
Latvia,LV,2020,50,2020-50,463.8127433350908
Latvia,LV,2020,51,2020-51,513.2327908145885
Latvia,LV,2020,52,2020-52,568.0373310615395
Latvia,LV,2020,53,2020-53,616.1245833015684
Latvia,LV,2021,1,2021-01,705.7417352034405
Latvia,LV,2021,2,2021-02,701.9565967233495
Latvia,LV,2021,3,2021-03,609.7804779616976
Latvia,LV,2021,4,2021-04,563.7723862952397
Latvia,LV,2021,5,2021-05,575.3410489738276
Latvia,LV,2021,6,2021-06,557.9080872415776
Latvia,LV,2021,7,2021-07,518.1374772958332
Latvia,LV,2021,8,2021-08,505.3959548065128
Latvia,LV,2021,9,2021-09,469.7836660079104
Latvia,LV,2021,10,2021-10,404.9031937505764
Latvia,LV,2021,11,2021-11,377.3409881983647
Latvia,LV,2021,12,2021-12,386.99042573211767
Latvia,LV,2021,13,2021-13,356.9758769392837
Latvia,LV,2021,14,2021-14,350.15196531320424
Latvia,LV,2021,15,2021-15,385.39107144475537
Latvia,LV,2021,16,2021-16,410.9274282329748
Latvia,LV,2021,17,2021-17,448.672189414727
Latvia,LV,2021,18,2021-18,460.9872174274173
Latvia,LV,2021,19,2021-19,438.6495692139227
Latvia,LV,2021,20,2021-20,372.22305447880507
Latvia,LV,2021,21,2021-21,272.9564650431799
Latvia,LV,2021,22,2021-22,206.15676764101107
Latvia,LV,2021,23,2021-23,156.31022568488348
Latvia,LV,2021,24,2021-24,106.51699553833464
Latvia,LV,2021,25,2021-25,62.907935302920365
Latvia,LV,2021,26,2021-26,43.76899566415053
Latvia,LV,2021,27,2021-27,36.731836799756046
Latvia,LV,2021,28,2021-28,28.148635457577928
Latvia,LV,2021,29,2021-29,31.027473174830217
Latvia,LV,2021,30,2021-30,39.450739088272094
Latvia,LV,2021,31,2021-31,50.11310100402131
Latvia,LV,2021,32,2021-32,65.20034311480644
Latvia,LV,2021,33,2021-33,86.57837875588362
Latvia,LV,2021,34,2021-34,117.12604564450513
Latvia,LV,2021,35,2021-35,185.1519146669851
Latvia,LV,2021,36,2021-36,259.84175988680835
Latvia,LV,2021,37,2021-37,322.10995347478377
Latvia,LV,2021,38,2021-38,404.79657013141895
Latvia,LV,2021,39,2021-39,590.7481619420853
Latvia,LV,2021,40,2021-40,879.1117399535227
Latvia,LV,2021,41,2021-41,1278.150634650437
Latvia,LV,2021,42,2021-42,1668.499704386016
Latvia,LV,2021,43,2021-43,1787.1717925083046
Latvia,LV,2021,44,2021-44,1559.4237419879014
Latvia,LV,2021,45,2021-45,1130.2636748789955
Latvia,LV,2021,46,2021-46,761.9323824994389
Latvia,LV,2021,47,2021-47,643.6334770442013
Latvia,LV,2021,48,2021-48,597.7853208064797
Latvia,LV,2021,49,2021-49,508.1148570950288
Latvia,LV,2021,50,2021-50,522.988851967499
Latvia,LV,2021,51,2021-51,505.769137473564
Latvia,LV,2021,52,2021-52,526.8273022571688
Latvia,LV,2022,1,2022-01,875.3799132830105
Latvia,LV,2022,2,2022-02,1427.3170778517683
Latvia,LV,2022,3,2022-03,2542.4401988104005
Latvia,LV,2022,4,2022-04,4541.899617061272
Latvia,LV,2022,5,2022-05,6107.614152579466
Latvia,LV,2022,6,2022-06,6910.96981112159
Latvia,LV,2022,7,2022-07,7241.822901367288
Latvia,LV,2022,8,2022-08,6977.556261285444
Latvia,LV,2022,9,2022-09,6162.631940064731
Latvia,LV,2022,10,2022-10,4949.041906814156
Latvia,LV,2022,11,2022-11,3705.064142103695
Latvia,LV,2022,12,2022-12,2574.107413700176
Latvia,LV,2022,13,2022-13,1679.1087544921863
Latvia,LV,2022,14,2022-14,969.1020745224462
Latvia,LV,2022,15,2022-15,567.290965727437
Latvia,LV,2022,16,2022-16,454.05668218218034
Latvia,LV,2022,17,2022-17,375.6883221014236
Latvia,LV,2022,18,2022-18,256.58973950250487
Latvia,LV,2022,19,2022-19,178.00813218343313
Latvia,LV,2022,20,2022-20,138.07758680895233
Latvia,LV,2022,21,2022-21,126.61554774952192
Latvia,LV,2022,22,2022-22,119.6317006947062
Latvia,LV,2022,23,2022-23,120.11150698091492
Latvia,LV,2022,24,2022-24,145.27468110208306
Latvia,LV,2022,25,2022-25,161.05497673739188
Latvia,LV,2022,26,2022-26,262.93384484237566
Latvia,LV,2022,27,2022-27,387.89672649495645
Latvia,LV,2022,28,2022-28,498.99853765706325
Latvia,LV,2022,29,2022-29,749.937225344221
Latvia,LV,2022,30,2022-30,940.4203209690808
Latvia,LV,2022,31,2022-31,1002.2087082708474
Latvia,LV,2022,32,2022-32,1029.2911075368504
Latvia,LV,2022,33,2022-33,946.3379318323216
Latvia,LV,2022,34,2022-34,728.0260716073564
Latvia,LV,2022,35,2022-35,553.8030779040142
Latvia,LV,2022,36,2022-36,561.4799784833536
Latvia,LV,2022,37,2022-37,745.8855278162363
Latvia,LV,2022,38,2022-38,897.6642496869264
Latvia,LV,2022,39,2022-39,868.2361307994586
Latvia,LV,2022,40,2022-40,774.8871522270742
Latvia,LV,2022,41,2022-41,634.8370284637083
Latvia,LV,2022,42,2022-42,509.76752319197
Latvia,LV,2022,43,2022-43,420.8434248146215
Latvia,LV,2022,44,2022-44,340.9290222560812
Latvia,LV,2022,45,2022-45,288.68344886891
Latvia,LV,2022,46,2022-46,258.7222118856547
Latvia,LV,2022,47,2022-47,289.8029968700637
Latvia,LV,2022,48,2022-48,313.5267521326057
Latvia,LV,2022,49,2022-49,298.4928218313993
Latvia,LV,2022,50,2022-50,274.66244294969977
Latvia,LV,2022,51,2022-51,239.95645491393608
Latvia,LV,2022,52,2022-52,187.5509460980287
Latvia,LV,2023,1,2023-01,91.69631247544324
Latvia,LV,2023,2,2023-02,35.02585889323617
Latvia,LV,2023,3,2023-03,23.51050802422702
Latvia,LV,2023,4,2023-04,17.64620897056495
Latvia,LV,2023,5,2023-05,17.64620897056495
Latvia,LV,2023,6,2023-06,19.778681353714795
Latvia,LV,2023,7,2023-07,19.45881049624232
Latvia,LV,2023,8,2023-08,17.539585351407457
Latvia,LV,2023,9,2023-09,18.01939163761617
Latvia,LV,2023,10,2023-10,17.75283258972244
Latvia,LV,2023,11,2023-11,18.285950685509903
Latvia,LV,2023,12,2023-12,21.804530117707145
Latvia,LV,2023,13,2023-13,22.28433640391586
Latvia,LV,2023,14,2023-14,22.81745449970332
Latvia,LV,2023,15,2023-15,22.231024594337114
Latvia,LV,2023,16,2023-16,19.725369544136047
Latvia,LV,2023,17,2023-17,17.00646725562
Latvia,LV,2023,18,2023-18,13.381264204265264
Latvia,LV,2023,19,2023-19,9.64943753375304
Latvia,LV,2023,20,2023-20,6.983847054815736
Latvia,LV,2023,21,2023-21,6.504040768607021
Latvia,LV,2023,22,2023-22,6.237481720713291
Latvia,LV,2023,23,2023-23,6.290793530292037
Latvia,LV,2023,24,2023-24,6.290793530292037
Latvia,LV,2023,25,2023-25,4.051697527984702
Latvia,LV,2023,26,2023-26,1.7059779065198744
Latvia,LV,2023,27,2023-27,1.49273066820489
Latvia,LV,2023,28,2023-28,2.9321495268310342
Latvia,LV,2023,29,2023-29,2.878837717252288
Latvia,LV,2023,30,2023-30,1.8126015256773664
Latvia,LV,2023,31,2023-31,1.9192251448348587
Latvia,LV,2023,32,2023-32,2.025848763992351
Latvia,LV,2023,33,2023-33,2.772214098094796
Latvia,LV,2023,34,2023-34,3.198708574724765
Latvia,LV,2023,35,2023-35,4.638127433350909
Latvia,LV,2023,36,2023-36,7.730212388918181
Latvia,LV,2023,37,2023-37,11.302103630694168
Latvia,LV,2023,38,2023-38,13.914382300052726
Latvia,LV,2023,39,2023-39,13.381264204265264
Latvia,LV,2023,40,2023-40,9.702749343331783
Latvia,LV,2023,41,2023-41,7.570276960181943
Latvia,LV,2023,42,2023-42,8.636513151756864
Latvia,LV,2023,43,2023-43,12.155092583954104
Latvia,LV,2023,44,2023-44,17.11309087477749
Latvia,LV,2023,45,2023-45,20.898229354868462
Latvia,LV,2023,46,2023-46,23.99031431043573
Latvia,LV,2023,47,2023-47,27.242334694739245
Lithuania,LT,2020,12,2020-12,4.49038096249534
Lithuania,LT,2020,13,2020-13,14.647195044330038
Lithuania,LT,2020,14,2020-14,21.952973594421664
Lithuania,LT,2020,15,2020-15,19.208851895118958
Lithuania,LT,2020,16,2020-16,15.039212429944712
Lithuania,LT,2020,17,2020-17,12.758384004550251
Lithuania,LT,2020,18,2020-18,8.33927893034849
Lithuania,LT,2020,19,2020-19,5.381329566165051
Lithuania,LT,2020,20,2020-20,5.131863957137532
Lithuania,LT,2020,21,2020-21,5.3100536778714735
Lithuania,LT,2020,22,2020-22,4.27655329761461
Lithuania,LT,2020,23,2020-23,3.1361390849173807
Lithuania,LT,2020,24,2020-24,3.4568805822384765
Lithuania,LT,2020,25,2020-25,2.851035531743073
Lithuania,LT,2020,26,2020-26,1.532431598311902
Lithuania,LT,2020,27,2020-27,1.4255177658715366
Lithuania,LT,2020,28,2020-28,2.067000760513728
Lithuania,LT,2020,29,2020-29,3.777622079559572
Lithuania,LT,2020,30,2020-30,5.167501901284321
Lithuania,LT,2020,31,2020-31,6.129726393247608
Lithuania,LT,2020,32,2020-32,8.731296315963162
Lithuania,LT,2020,33,2020-33,11.297228294531928
Lithuania,LT,2020,34,2020-34,14.540281211889674
Lithuania,LT,2020,35,2020-35,16.714195804843765
Lithuania,LT,2020,36,2020-36,15.181764206531865
Lithuania,LT,2020,37,2020-37,17.070575246311652
Lithuania,LT,2020,38,2020-38,25.44549212080693
Lithuania,LT,2020,39,2020-39,39.344290338054414
Lithuania,LT,2020,40,2020-40,52.35213995163218
Lithuania,LT,2020,41,2020-41,62.47331608932009
Lithuania,LT,2020,42,2020-42,86.88530782987016
Lithuania,LT,2020,43,2020-43,167.74780309893308
Lithuania,LT,2020,44,2020-44,314.29102943052703
Lithuania,LT,2020,45,2020-45,525.0538311146337
Lithuania,LT,2020,46,2020-46,689.558581296209
Lithuania,LT,2020,47,2020-47,802.8872436829962
Lithuania,LT,2020,48,2020-48,906.5580232060036
Lithuania,LT,2020,49,2020-49,990.9486749455988
Lithuania,LT,2020,50,2020-50,1199.8583035340723
Lithuania,LT,2020,51,2020-51,1370.564055997189
Lithuania,LT,2020,52,2020-52,1331.469231268162
Lithuania,LT,2020,53,2020-53,1194.2987842471734
Lithuania,LT,2021,1,2021-01,1001.1411269715802
Lithuania,LT,2021,2,2021-02,713.2578141538233
Lithuania,LT,2021,3,2021-03,497.43442440087273
Lithuania,LT,2021,4,2021-04,422.0245345862684
Lithuania,LT,2021,5,2021-05,334.7828473149304
Lithuania,LT,2021,6,2021-06,256.37937019199586
Lithuania,LT,2021,7,2021-07,231.2902575126568
Lithuania,LT,2021,8,2021-08,239.87900205203283
Lithuania,LT,2021,9,2021-09,227.726463097978
Lithuania,LT,2021,10,2021-10,213.4712854392626
Lithuania,LT,2021,11,2021-11,233.35725827317052
Lithuania,LT,2021,12,2021-12,289.4157444160687
Lithuania,LT,2021,13,2021-13,365.3602033928749
Lithuania,LT,2021,14,2021-14,423.3075005755528
Lithuania,LT,2021,15,2021-15,473.6995535991116
Lithuania,LT,2021,16,2021-16,508.7672906395514
Lithuania,LT,2021,17,2021-17,480.3282112104143
Lithuania,LT,2021,18,2021-18,554.0274797059727
Lithuania,LT,2021,19,2021-19,584.9255772812382
Lithuania,LT,2021,20,2021-20,424.87557011801147
Lithuania,LT,2021,21,2021-21,282.7158109164725
Lithuania,LT,2021,22,2021-22,183.0364811379053
Lithuania,LT,2021,23,2021-23,115.18183548242015
Lithuania,LT,2021,24,2021-24,62.152574591999
Lithuania,LT,2021,25,2021-25,28.866734758898616
Lithuania,LT,2021,26,2021-26,16.250902530935516
Lithuania,LT,2021,27,2021-27,18.03279973827494
Lithuania,LT,2021,28,2021-28,30.719907854531613
Lithuania,LT,2021,29,2021-29,62.93660936322834
Lithuania,LT,2021,30,2021-30,118.24669867904396
Lithuania,LT,2021,31,2021-31,185.2103957308594
Lithuania,LT,2021,32,2021-32,238.59603606274845
Lithuania,LT,2021,33,2021-33,270.38508224168373
Lithuania,LT,2021,34,2021-34,285.88758794553667
Lithuania,LT,2021,35,2021-35,314.00592587735275
Lithuania,LT,2021,36,2021-36,379.651018995737
Lithuania,LT,2021,37,2021-37,483.9632815133867
Lithuania,LT,2021,38,2021-38,600.962652147293
Lithuania,LT,2021,39,2021-39,657.4487936199527
Lithuania,LT,2021,40,2021-40,801.9962950793265
Lithuania,LT,2021,41,2021-41,1047.7911958597265
Lithuania,LT,2021,42,2021-42,1311.2981548810797
Lithuania,LT,2021,43,2021-43,1483.9639942722697
Lithuania,LT,2021,44,2021-44,2038.9180605260588
Lithuania,LT,2021,45,2021-45,2417.179199700071
Lithuania,LT,2021,46,2021-46,2009.0178253869035
Lithuania,LT,2021,47,2021-47,1746.2949011367791
Lithuania,LT,2021,48,2021-48,1260.407170639466
Lithuania,LT,2021,49,2021-49,801.746829470299
Lithuania,LT,2021,50,2021-50,805.8451930471797
Lithuania,LT,2021,51,2021-51,733.4288905409056
Lithuania,LT,2021,52,2021-52,770.4923524535656
Lithuania,LT,2022,1,2022-01,1213.044342868384
Lithuania,LT,2022,2,2022-02,1971.9543634742436
Lithuania,LT,2022,3,2022-03,2587.2434691685453
Lithuania,LT,2022,4,2022-04,4353.103601641911
Lithuania,LT,2022,5,2022-05,11314.263231834091
Lithuania,LT,2022,6,2022-06,13678.163705034714
Lithuania,LT,2022,7,2022-07,7219.320897591517
Lithuania,LT,2022,8,2022-08,3018.1062139032174
Lithuania,LT,2022,9,2022-09,2443.515640424548
Lithuania,LT,2022,10,2022-10,2352.8883484592648
Lithuania,LT,2022,11,2022-11,2513.4016488964
Lithuania,LT,2022,12,2022-12,2419.7807696227865
Lithuania,LT,2022,13,2022-13,1598.7538123690751
Lithuania,LT,2022,14,2022-14,1096.2944378435052
Lithuania,LT,2022,15,2022-15,764.3269881161712
Lithuania,LT,2022,16,2022-16,541.2690957014224
Lithuania,LT,2022,17,2022-17,368.2825148129115
Lithuania,LT,2022,18,2022-18,188.06143126260247
Lithuania,LT,2022,19,2022-19,69.5296290303842
Lithuania,LT,2022,20,2022-20,66.85678321937506
Lithuania,LT,2022,21,2022-21,60.47759121709994
Lithuania,LT,2022,22,2022-22,55.88029642216424
Lithuania,LT,2022,23,2022-23,60.33503944051279
Lithuania,LT,2022,24,2022-24,72.20247484139333
Lithuania,LT,2022,25,2022-25,88.595929148916
Lithuania,LT,2022,26,2022-26,130.32796174480524
Lithuania,LT,2022,27,2022-27,171.02649396043762
Lithuania,LT,2022,28,2022-28,237.4556218500512
Lithuania,LT,2022,29,2022-29,350.57045657195766
Lithuania,LT,2022,30,2022-30,450.3210622388184
Lithuania,LT,2022,31,2022-31,520.6347260404319
Lithuania,LT,2022,32,2022-32,553.5998243762112
Lithuania,LT,2022,33,2022-33,484.5334886197353
Lithuania,LT,2022,34,2022-34,382.1456750860122
Lithuania,LT,2022,35,2022-35,316.78568552080225
Lithuania,LT,2022,36,2022-36,292.3736937802521
Lithuania,LT,2022,37,2022-37,391.0551611227093
Lithuania,LT,2022,38,2022-38,465.6453782219375
Lithuania,LT,2022,39,2022-39,412.5092034990759
Lithuania,LT,2022,40,2022-40,324.16273995918743
Lithuania,LT,2022,41,2022-41,253.492696716106
Lithuania,LT,2022,42,2022-42,201.782039759116
Lithuania,LT,2022,43,2022-43,162.22392175618086
Lithuania,LT,2022,44,2022-44,117.24883624293388
Lithuania,LT,2022,45,2022-45,84.64011734862248
Lithuania,LT,2022,46,2022-46,81.53961620785189
Lithuania,LT,2022,47,2022-47,85.17468651082432
Lithuania,LT,2022,48,2022-48,113.07919677775963
Lithuania,LT,2022,49,2022-49,143.40708724667658
Lithuania,LT,2022,50,2022-50,145.33153623060315
Lithuania,LT,2022,51,2022-51,138.06139562465833
Lithuania,LT,2022,52,2022-52,83.25023752689773
Lithuania,LT,2023,1,2023-01,17.818972073394207
Lithuania,LT,2023,2,2023-02,5.880260784220089
Lithuania,LT,2023,3,2023-03,3.4925185263852647
Lithuania,LT,2023,4,2023-04,211.54683645533603
Lithuania,LT,2023,5,2023-05,258.7671124498307
Lithuania,LT,2023,6,2023-06,99.39422622539288
Lithuania,LT,2023,7,2023-07,96.5788286377966
Lithuania,LT,2023,8,2023-08,100.53464043809012
Lithuania,LT,2023,9,2023-09,109.26593675405329
Lithuania,LT,2023,10,2023-10,107.76914309988815
Lithuania,LT,2023,11,2023-11,111.0834719055395
Lithuania,LT,2023,12,2023-12,106.94947038451204
Lithuania,LT,2023,13,2023-13,90.69856785357652
Lithuania,LT,2023,14,2023-14,75.76626925607218
Lithuania,LT,2023,15,2023-15,57.198900355595406
Lithuania,LT,2023,16,2023-16,40.05704922099018
Lithuania,LT,2023,17,2023-17,36.136875364843455
Lithuania,LT,2023,18,2023-18,30.684269910384824
Lithuania,LT,2023,19,2023-19,24.411991740550064
Lithuania,LT,2023,20,2023-20,23.94869846664181
Lithuania,LT,2023,21,2023-21,20.24235227537582
Lithuania,LT,2023,22,2023-22,16.999299358018074
Lithuania,LT,2023,23,2023-23,14.041349993834636
Lithuania,LT,2023,24,2023-24,11.617969791853024
Lithuania,LT,2023,25,2023-25,9.44405519889893
Lithuania,LT,2023,26,2023-26,7.056312941064106
Lithuania,LT,2023,27,2023-27,5.452605454458627
Lithuania,LT,2023,28,2023-28,4.632932739082494
Lithuania,LT,2023,29,2023-29,5.131863957137532
Lithuania,LT,2023,30,2023-30,5.41696751031184
Lithuania,LT,2023,31,2023-31,6.094088449100819
Lithuania,LT,2023,32,2023-32,7.19886471765126
Lithuania,LT,2023,33,2023-33,6.52174377886228
Lithuania,LT,2023,34,2023-34,12.900935781137406
Lithuania,LT,2023,35,2023-35,22.20243920344918
Lithuania,LT,2023,36,2023-36,33.214563944806805
Lithuania,LT,2023,37,2023-37,58.01857307097154
Lithuania,LT,2023,38,2023-38,81.2188747105308
Lithuania,LT,2023,39,2023-39,54.95370987434774
Lithuania,LT,2023,40,2023-40,47.18463805034786
Lithuania,LT,2023,41,2023-41,75.33861392631071
Lithuania,LT,2023,42,2023-42,89.8076192499068
Lithuania,LT,2023,43,2023-43,61.65364337394396
Lithuania,LT,2023,44,2023-44,66.03711050399893
Lithuania,LT,2023,45,2023-45,133.07208344410793
Lithuania,LT,2023,46,2023-46,155.9160056421993
Lithuania,LT,2023,47,2023-47,184.10561946230897
Luxembourg,LU,2020,10,2020-10,0.6197735657277613
Luxembourg,LU,2020,11,2020-11,13.32513166314687
Luxembourg,LU,2020,12,2020-12,118.53169444543435
Luxembourg,LU,2020,13,2020-13,270.99599161446366
Luxembourg,LU,2020,14,2020-14,262.0092749114111
Luxembourg,LU,2020,15,2020-15,142.23803333452122
Luxembourg,LU,2020,16,2020-16,62.5971301385039
Luxembourg,LU,2020,17,2020-17,28.974414197772845
Luxembourg,LU,2020,18,2020-18,19.05803714612866
Luxembourg,LU,2020,19,2020-19,11.775697748827463
Luxembourg,LU,2020,20,2020-20,8.67682992018866
Luxembourg,LU,2020,21,2020-21,8.98671670305254
Luxembourg,LU,2020,22,2020-22,6.972452614437315
Luxembourg,LU,2020,23,2020-23,3.563698002934628
Luxembourg,LU,2020,24,2020-24,5.5779620915498525
Luxembourg,LU,2020,25,2020-25,9.606490268780302
Luxembourg,LU,2020,26,2020-26,22.00196158333553
Luxembourg,LU,2020,27,2020-27,47.87750795246957
Luxembourg,LU,2020,28,2020-28,70.96407327582868
Luxembourg,LU,2020,29,2020-29,103.65712886796808
Luxembourg,LU,2020,30,2020-30,137.4347882001311
Luxembourg,LU,2020,31,2020-31,128.29312810564662
Luxembourg,LU,2020,32,2020-32,93.58580842489197
Luxembourg,LU,2020,33,2020-33,66.16082814143853
Luxembourg,LU,2020,34,2020-34,66.31577153287047
Luxembourg,LU,2020,35,2020-35,79.33101641315345
Luxembourg,LU,2020,36,2020-36,81.65516728463255
Luxembourg,LU,2020,37,2020-37,78.24641267312987
Luxembourg,LU,2020,38,2020-38,128.60301488851047
Luxembourg,LU,2020,39,2020-39,154.7884480405084
Luxembourg,LU,2020,40,2020-40,135.110637328652
Luxembourg,LU,2020,41,2020-41,177.41018318957168
Luxembourg,LU,2020,42,2020-42,277.6585574460371
Luxembourg,LU,2020,43,2020-43,591.8837552700121
Luxembourg,LU,2020,44,2020-44,898.516726913822
Luxembourg,LU,2020,45,2020-45,886.7410291649945
Luxembourg,LU,2020,46,2020-46,847.3854077412817
Luxembourg,LU,2020,47,2020-47,943.6052538205166
Luxembourg,LU,2020,48,2020-48,1032.6977038938824
Luxembourg,LU,2020,49,2020-49,1091.266305855156
Luxembourg,LU,2020,50,2020-50,1065.080872703158
Luxembourg,LU,2020,51,2020-51,908.5880473568982
Luxembourg,LU,2020,52,2020-52,606.1385472817506
Luxembourg,LU,2020,53,2020-53,371.8641394366568
Luxembourg,LU,2021,1,2021-01,332.508518012944
Luxembourg,LU,2021,2,2021-02,293.15289658923115
Luxembourg,LU,2021,3,2021-03,264.953199348618
Luxembourg,LU,2021,4,2021-04,294.7023305035505
Luxembourg,LU,2021,5,2021-05,346.4534232418186
Luxembourg,LU,2021,6,2021-06,359.1587813392377
Luxembourg,LU,2021,7,2021-07,375.8926676138873
Luxembourg,LU,2021,8,2021-08,411.3747042518016
Luxembourg,LU,2021,9,2021-09,404.5571950287962
Luxembourg,LU,2021,10,2021-10,395.7254217171756
Luxembourg,LU,2021,11,2021-11,455.5335708099046
Luxembourg,LU,2021,12,2021-12,526.3427006943014
Luxembourg,LU,2021,13,2021-13,524.63832338855
Luxembourg,LU,2021,14,2021-14,464.830174295821
Luxembourg,LU,2021,15,2021-15,419.27681721483054
Luxembourg,LU,2021,16,2021-16,398.9792329372464
Luxembourg,LU,2021,17,2021-17,368.765271608018
Luxembourg,LU,2021,18,2021-18,323.9866314841872
Luxembourg,LU,2021,19,2021-19,265.2630861314819
Luxembourg,LU,2021,20,2021-20,198.9473145986114
Luxembourg,LU,2021,21,2021-21,139.13916550588243
Luxembourg,LU,2021,22,2021-22,110.00980791667764
Luxembourg,LU,2021,23,2021-23,83.3595445903839
Luxembourg,LU,2021,24,2021-24,46.947847603877925
Luxembourg,LU,2021,25,2021-25,35.3270932464824
Luxembourg,LU,2021,26,2021-26,150.45003308041407
Luxembourg,LU,2021,27,2021-27,272.08059535448723
Luxembourg,LU,2021,28,2021-28,264.953199348618
Luxembourg,LU,2021,29,2021-29,224.82286096774544
Luxembourg,LU,2021,30,2021-30,179.7343340610508
Luxembourg,LU,2021,31,2021-31,154.0137310833487
Luxembourg,LU,2021,32,2021-32,132.476599674309
Luxembourg,LU,2021,33,2021-33,135.2655807200839
Luxembourg,LU,2021,34,2021-34,176.17063605811617
Luxembourg,LU,2021,35,2021-35,199.7220315557711
Luxembourg,LU,2021,36,2021-36,195.22867320424484
Luxembourg,LU,2021,37,2021-37,183.6079188468493
Luxembourg,LU,2021,38,2021-38,186.0870131097604
Luxembourg,LU,2021,39,2021-39,193.2144091156296
Luxembourg,LU,2021,40,2021-40,209.7933519988472
Luxembourg,LU,2021,41,2021-41,245.1204452453296
Luxembourg,LU,2021,42,2021-42,294.39244372068663
Luxembourg,LU,2021,43,2021-43,344.28421576177146
Luxembourg,LU,2021,44,2021-44,384.569497534076
Luxembourg,LU,2021,45,2021-45,444.6875334096688
Luxembourg,LU,2021,46,2021-46,552.0633036720035
Luxembourg,LU,2021,47,2021-47,704.6825442324647
Luxembourg,LU,2021,48,2021-48,841.1876720840041
