country,country_code,year,week,year_week,rate_14_day,indicator,pps
Croatia,HR,2022,37,2022-37,408.2795118459055,cases,73
Croatia,HR,2022,38,2022-38,415.4772862319263,cases,73
Croatia,HR,2022,39,2022-39,434.248460440074,cases,73
Croatia,HR,2022,40,2022-40,450.404615896466,cases,73
Croatia,HR,2022,41,2022-41,395.4633308348253,cases,73
Croatia,HR,2022,42,2022-42,321.15537224533017,cases,73
Croatia,HR,2022,43,2022-43,269.8906482010095,cases,73
Croatia,HR,2022,44,2022-44,215.8555577563139,cases,73
Croatia,HR,2022,45,2022-45,179.27118650650323,cases,73
Croatia,HR,2022,46,2022-46,161.6392283882293,cases,73
Croatia,HR,2022,47,2022-47,141.57349044158863,cases,73
Croatia,HR,2022,48,2022-48,135.87740999221967,cases,73
Croatia,HR,2022,49,2022-49,211.92008399129531,cases,73
Croatia,HR,2022,50,2022-50,288.40290966145864,cases,73
Croatia,HR,2022,51,2022-51,,cases,73
Croatia,HR,2022,52,2022-52,,cases,73
Croatia,HR,2022,1,2022-01,13.463462880326643,deaths,73
Croatia,HR,2022,2,2022-02,11.909986394135109,deaths,73
Croatia,HR,2022,3,2022-03,13.981288375723825,deaths,73
Croatia,HR,2022,4,2022-04,42.97951611796583,deaths,73
Croatia,HR,2022,5,2022-05,103.82401182713431,deaths,73
Croatia,HR,2022,6,2022-06,114.43943448277648,deaths,73
Croatia,HR,2022,7,2022-07,106.15422655642162,deaths,73
Croatia,HR,2022,8,2022-08,132.56332682167772,deaths,73
Croatia,HR,2022,9,2022-09,105.89531380872305,deaths,73
Croatia,HR,2022,10,2022-10,47.12212008114326,deaths,73
Croatia,HR,2022,11,2022-11,45.05081809955454,deaths,73
Croatia,HR,2022,12,2022-12,32.364093462323666,deaths,73
Croatia,HR,2022,13,2022-13,7.76738243095768,deaths,73
Croatia,HR,2022,14,2022-14,11.13324815103934,deaths,73
Croatia,HR,2022,15,2022-15,6.731731440163323,deaths,73
Croatia,HR,2022,16,2022-16,3.106952972383072,deaths,73
Croatia,HR,2022,17,2022-17,4.919342206273197,deaths,73
Croatia,HR,2022,18,2022-18,6.213905944766143,deaths,73
Croatia,HR,2022,19,2022-19,4.4015167108760185,deaths,73
Croatia,HR,2022,20,2022-20,2.589127476985893,deaths,73
Croatia,HR,2022,21,2022-21,1.5534764861915358,deaths,73
Croatia,HR,2022,22,2022-22,0.5178254953971786,deaths,73
Croatia,HR,2022,23,2022-23,0.7767382430957679,deaths,73
Croatia,HR,2022,24,2022-24,1.0356509907943572,deaths,73
Croatia,HR,2022,25,2022-25,1.0356509907943572,deaths,73
Croatia,HR,2022,26,2022-26,1.2945637384929465,deaths,73
Croatia,HR,2022,27,2022-27,2.0713019815887144,deaths,73
Croatia,HR,2022,28,2022-28,3.6247784677802506,deaths,73
Croatia,HR,2022,29,2022-29,4.142603963177429,deaths,73
Croatia,HR,2022,30,2022-30,3.6247784677802506,deaths,73
Croatia,HR,2022,31,2022-31,2.330214729287304,deaths,73
Croatia,HR,2022,32,2022-32,4.4015167108760185,deaths,73
Croatia,HR,2022,33,2022-33,5.954993197067554,deaths,73
Croatia,HR,2022,34,2022-34,4.142603963177429,deaths,73
Croatia,HR,2022,35,2022-35,7.249556935560501,deaths,73
Croatia,HR,2022,36,2022-36,8.544120674053447,deaths,73
Croatia,HR,2022,37,2022-37,5.6960804493689645,deaths,73
Croatia,HR,2022,38,2022-38,3.88369121547884,deaths,73
Croatia,HR,2022,39,2022-39,3.3658657200816613,deaths,73
Croatia,HR,2022,40,2022-40,3.106952972383072,deaths,73
Croatia,HR,2022,41,2022-41,2.589127476985893,deaths,73
Croatia,HR,2022,42,2022-42,4.4015167108760185,deaths,73
Croatia,HR,2022,43,2022-43,4.4015167108760185,deaths,73
Croatia,HR,2022,44,2022-44,15.53476486191536,deaths,73
Croatia,HR,2022,45,2022-45,22.52540904977727,deaths,73
Croatia,HR,2022,46,2022-46,18.64171783429843,deaths,73
Croatia,HR,2022,47,2022-47,19.4184560773942,deaths,73
Croatia,HR,2022,48,2022-48,22.00758355438009,deaths,73
Croatia,HR,2022,49,2022-49,26.40910026525611,deaths,73
Croatia,HR,2022,50,2022-50,26.92692576065329,deaths,73
Croatia,HR,2022,51,2022-51,,deaths,73
Croatia,HR,2022,52,2022-52,,deaths,73
Croatia,HR,2023,1,2023-01,222.9497670432553,cases,76
Croatia,HR,2023,2,2023-02,149.39265542208602,cases,76
Croatia,HR,2023,3,2023-03,94.5549354595248,cases,76
Croatia,HR,2023,4,2023-04,60.01597491653301,cases,76
Croatia,HR,2023,5,2023-05,48.5461401934855,cases,76
Croatia,HR,2023,6,2023-06,55.69213202996656,cases,76
Croatia,HR,2023,7,2023-07,75.16237065690048,cases,76
Croatia,HR,2023,8,2023-08,82.87797053831844,cases,76
Croatia,HR,2023,9,2023-09,79.22730079576833,cases,76
Croatia,HR,2023,10,2023-10,81.55751552505563,cases,76
Croatia,HR,2023,11,2023-11,91.96580798253892,cases,76
Croatia,HR,2023,12,2023-12,102.42588298956191,cases,76
Croatia,HR,2023,13,2023-13,106.56848695273936,cases,76
Croatia,HR,2023,14,2023-14,102.24464406617292,cases,76
Croatia,HR,2023,15,2023-15,114.2323042846176,cases,76
Croatia,HR,2023,16,2023-16,143.07518437824046,cases,76
Croatia,HR,2023,17,2023-17,145.53485548137706,cases,76
Croatia,HR,2023,18,2023-18,117.52049618038969,cases,76
Croatia,HR,2023,19,2023-19,84.0430779029621,cases,76
Croatia,HR,2023,20,2023-20,55.74391457950628,cases,76
Croatia,HR,2023,21,2023-21,42.20277787487006,cases,76
Croatia,HR,2023,22,2023-22,30.21511765642537,cases,76
Croatia,HR,2023,23,2023-23,18.09800106413139,cases,76
Croatia,HR,2023,24,2023-24,12.893854835389748,cases,76
Croatia,HR,2023,25,2023-25,8.803033421752037,cases,76
Croatia,HR,2023,26,2023-26,6.162123395226426,cases,76
Croatia,HR,2023,27,2023-27,5.488950251210094,cases,76
Croatia,HR,2023,28,2023-28,5.540732800749812,cases,76
Croatia,HR,2023,29,2023-29,5.877319372757977,cases,76
Croatia,HR,2023,30,2023-30,6.524601242004451,cases,76
Croatia,HR,2023,31,2023-31,9.19140254329992,cases,76
Croatia,HR,2023,32,2023-32,13.152767583088336,cases,76
Croatia,HR,2023,33,2023-33,20.40232451864884,cases,76
Croatia,HR,2023,34,2023-34,36.79150144796954,cases,76
Croatia,HR,2023,35,2023-35,58.333042056492175,cases,76
Croatia,HR,2023,36,2023-36,92.40595965362652,cases,76
Croatia,HR,2023,37,2023-37,126.32352960214172,cases,76
Croatia,HR,2023,38,2023-38,139.39862336092048,cases,76
Croatia,HR,2023,39,2023-39,129.27513492590563,cases,76
Croatia,HR,2023,40,2023-40,118.50436462164431,cases,76
Croatia,HR,2023,41,2023-41,120.31675385553446,cases,76
Croatia,HR,2023,42,2023-42,115.63043312218998,cases,76
Croatia,HR,2023,43,2023-43,117.33925725700068,cases,76
Croatia,HR,2023,44,2023-44,105.6622923357943,cases,76
Croatia,HR,2023,45,2023-45,95.12454350446173,cases,76
Croatia,HR,2023,46,2023-46,116.9508881354528,cases,76
Croatia,HR,2023,47,2023-47,144.21440046811423,cases,76
Croatia,HR,2023,1,2023-01,35.471046434706736,deaths,76
Croatia,HR,2023,2,2023-02,37.542348416295454,deaths,76
Croatia,HR,2023,3,2023-03,34.43539544391238,deaths,76
Croatia,HR,2023,4,2023-04,25.373449274461752,deaths,76
Croatia,HR,2023,5,2023-05,20.713019815887144,deaths,76
Croatia,HR,2023,6,2023-06,15.53476486191536,deaths,76
Croatia,HR,2023,7,2023-07,12.945637384929466,deaths,76
Croatia,HR,2023,8,2023-08,11.392160898737927,deaths,76
Croatia,HR,2023,9,2023-09,10.356509907943572,deaths,76
Croatia,HR,2023,10,2023-10,8.803033421752037,deaths,76
Croatia,HR,2023,11,2023-11,8.02629517865627,deaths,76
Croatia,HR,2023,12,2023-12,9.579771664847804,deaths,76
Croatia,HR,2023,13,2023-13,12.168899141833698,deaths,76
Croatia,HR,2023,14,2023-14,12.168899141833698,deaths,76
Croatia,HR,2023,15,2023-15,15.53476486191536,deaths,76
Croatia,HR,2023,16,2023-16,16.311503105011127,deaths,76
Croatia,HR,2023,17,2023-17,13.722375628025231,deaths,76
Croatia,HR,2023,18,2023-18,15.27585211421677,deaths,76
Croatia,HR,2023,19,2023-19,12.427811889532286,deaths,76
Croatia,HR,2023,20,2023-20,8.285207926354857,deaths,76
Croatia,HR,2023,21,2023-21,6.472818692464733,deaths,76
Croatia,HR,2023,22,2023-22,3.88369121547884,deaths,76
Croatia,HR,2023,23,2023-23,2.589127476985893,deaths,76
Croatia,HR,2023,24,2023-24,,deaths,76
Croatia,HR,2023,25,2023-25,,deaths,76
Croatia,HR,2023,26,2023-26,3.3658657200816613,deaths,76
Croatia,HR,2023,27,2023-27,0.7767382430957679,deaths,76
Croatia,HR,2023,28,2023-28,1.5534764861915358,deaths,76
Croatia,HR,2023,29,2023-29,1.5534764861915358,deaths,76
Croatia,HR,2023,30,2023-30,1.2945637384929465,deaths,76
Croatia,HR,2023,31,2023-31,1.5534764861915358,deaths,76
Croatia,HR,2023,32,2023-32,1.0356509907943572,deaths,76
Croatia,HR,2023,33,2023-33,0.7767382430957679,deaths,76
Croatia,HR,2023,34,2023-34,1.5534764861915358,deaths,76
Croatia,HR,2023,35,2023-35,3.6247784677802506,deaths,76
Croatia,HR,2023,36,2023-36,4.919342206273197,deaths,76
Croatia,HR,2023,37,2023-37,6.213905944766143,deaths,76
Croatia,HR,2023,38,2023-38,8.285207926354857,deaths,76
Croatia,HR,2023,39,2023-39,6.472818692464733,deaths,76
Croatia,HR,2023,40,2023-40,5.6960804493689645,deaths,76
Croatia,HR,2023,41,2023-41,10.356509907943572,deaths,76
Croatia,HR,2023,42,2023-42,9.320858917149216,deaths,76
Croatia,HR,2023,43,2023-43,9.320858917149216,deaths,76
Croatia,HR,2023,44,2023-44,11.392160898737927,deaths,76
Croatia,HR,2023,45,2023-45,8.285207926354857,deaths,76
Croatia,HR,2023,46,2023-46,9.579771664847804,deaths,76
Croatia,HR,2023,47,2023-47,10.615422655642162,deaths,76
Cyprus,CY,2020,1,2020-01,,cases,91
Cyprus,CY,2020,2,2020-02,,cases,91
Cyprus,CY,2020,3,2020-03,,cases,91
Cyprus,CY,2020,4,2020-04,,cases,91
Cyprus,CY,2020,5,2020-05,,cases,91
Cyprus,CY,2020,6,2020-06,,cases,91
Cyprus,CY,2020,7,2020-07,,cases,91
Cyprus,CY,2020,8,2020-08,,cases,91
Cyprus,CY,2020,9,2020-09,,cases,91
Cyprus,CY,2020,10,2020-10,3.6475978357586176,cases,91
Cyprus,CY,2020,11,2020-11,12.600792523529767,cases,91
Cyprus,CY,2020,12,2020-12,24.648918708308237,cases,91
Cyprus,CY,2020,13,2020-13,41.228908870847405,cases,91
Cyprus,CY,2020,14,2020-14,45.53970631310759,cases,91
Cyprus,CY,2020,15,2020-15,31.61251457657469,cases,91
Cyprus,CY,2020,16,2020-16,17.022123233540214,cases,91
Cyprus,CY,2020,17,2020-17,10.942793507275852,cases,91
Cyprus,CY,2020,18,2020-18,8.953194687771152,cases,91
Cyprus,CY,2020,19,2020-19,4.973997048761751,cases,91
Cyprus,CY,2020,20,2020-20,3.86866437125914,cases,91
Cyprus,CY,2020,21,2020-21,3.315998032507834,cases,91
Cyprus,CY,2020,22,2020-22,3.5370645680083563,cases,91
Cyprus,CY,2020,23,2020-23,4.089730906759662,cases,91
Cyprus,CY,2020,24,2020-24,2.2106653550052227,cases,91
Cyprus,CY,2020,25,2020-25,1.2158659452528724,cases,91
Cyprus,CY,2020,26,2020-26,1.7685322840041782,cases,91
Cyprus,CY,2020,27,2020-27,2.984398229257051,cases,91
Cyprus,CY,2020,28,2020-28,3.7581311035088794,cases,91
Cyprus,CY,2020,29,2020-29,4.200264174509923,cases,91
Cyprus,CY,2020,30,2020-30,13.042925594530814,cases,91
Cyprus,CY,2020,31,2020-31,20.44865453379831,cases,91
Cyprus,CY,2020,32,2020-32,21.001320872549616,cases,91
Cyprus,CY,2020,33,2020-33,19.67492165954648,cases,91
Cyprus,CY,2020,34,2020-34,15.695724020537082,cases,91
Cyprus,CY,2020,35,2020-35,9.616394294272718,cases,91
Cyprus,CY,2020,36,2020-36,4.86346378101149,cases,91
Cyprus,CY,2020,37,2020-37,10.279593900774286,cases,91
Cyprus,CY,2020,38,2020-38,18.901188785294654,cases,91
Cyprus,CY,2020,39,2020-39,25.975317921311365,cases,91
Cyprus,CY,2020,40,2020-40,34.596912805831735,cases,91
Cyprus,CY,2020,41,2020-41,91.18994589396544,cases,91
Cyprus,CY,2020,42,2020-42,174.53202977766233,cases,91
Cyprus,CY,2020,43,2020-43,219.18746994876784,cases,91
Cyprus,CY,2020,44,2020-44,270.14330638163824,cases,91
Cyprus,CY,2020,45,2020-45,287.2759628829287,cases,91
Cyprus,CY,2020,46,2020-46,313.91448041074165,cases,91
Cyprus,CY,2020,47,2020-47,371.72337944412817,cases,91
Cyprus,CY,2020,48,2020-48,457.4971952183308,cases,91
Cyprus,CY,2020,49,2020-49,553.7716714288083,cases,91
Cyprus,CY,2020,50,2020-50,567.8093964330915,cases,91
Cyprus,CY,2020,51,2020-51,521.3854239779818,cases,91
Cyprus,CY,2020,52,2020-52,549.018740915547,cases,91
Cyprus,CY,2020,53,2020-53,732.0618323099795,cases,91
Cyprus,CY,2020,1,2020-01,,deaths,91
Cyprus,CY,2020,2,2020-02,,deaths,91
Cyprus,CY,2020,3,2020-03,,deaths,91
Cyprus,CY,2020,4,2020-04,,deaths,91
Cyprus,CY,2020,5,2020-05,,deaths,91
Cyprus,CY,2020,6,2020-06,,deaths,91
Cyprus,CY,2020,7,2020-07,,deaths,91
Cyprus,CY,2020,8,2020-08,,deaths,91
Cyprus,CY,2020,9,2020-09,,deaths,91
Cyprus,CY,2020,10,2020-10,0.0,deaths,91
Cyprus,CY,2020,11,2020-11,1.105332677502611,deaths,91
Cyprus,CY,2020,12,2020-12,8.84266142002089,deaths,91
Cyprus,CY,2020,13,2020-13,15.47465748503656,deaths,91
Cyprus,CY,2020,14,2020-14,9.947994097523502,deaths,91
Cyprus,CY,2020,15,2020-15,3.315998032507834,deaths,91
Cyprus,CY,2020,16,2020-16,3.315998032507834,deaths,91
Cyprus,CY,2020,17,2020-17,4.421330710010445,deaths,91
Cyprus,CY,2020,18,2020-18,4.421330710010445,deaths,91
Cyprus,CY,2020,19,2020-19,4.421330710010445,deaths,91
Cyprus,CY,2020,20,2020-20,2.2106653550052227,deaths,91
Cyprus,CY,2020,21,2020-21,0.0,deaths,91
Cyprus,CY,2020,22,2020-22,1.105332677502611,deaths,91
Cyprus,CY,2020,23,2020-23,1.105332677502611,deaths,91
Cyprus,CY,2020,24,2020-24,2.2106653550052227,deaths,91
Cyprus,CY,2020,25,2020-25,2.2106653550052227,deaths,91
Cyprus,CY,2020,26,2020-26,0.0,deaths,91
Cyprus,CY,2020,27,2020-27,0.0,deaths,91
Cyprus,CY,2020,28,2020-28,0.0,deaths,91
Cyprus,CY,2020,29,2020-29,0.0,deaths,91
Cyprus,CY,2020,30,2020-30,0.0,deaths,91
Cyprus,CY,2020,31,2020-31,1.105332677502611,deaths,91
Cyprus,CY,2020,32,2020-32,1.105332677502611,deaths,91
Cyprus,CY,2020,33,2020-33,0.0,deaths,91
Cyprus,CY,2020,34,2020-34,0.0,deaths,91
Cyprus,CY,2020,35,2020-35,1.105332677502611,deaths,91
Cyprus,CY,2020,36,2020-36,2.2106653550052227,deaths,91
Cyprus,CY,2020,37,2020-37,1.105332677502611,deaths,91
Cyprus,CY,2020,38,2020-38,0.0,deaths,91
Cyprus,CY,2020,39,2020-39,0.0,deaths,91
Cyprus,CY,2020,40,2020-40,3.315998032507834,deaths,91
Cyprus,CY,2020,41,2020-41,3.315998032507834,deaths,91
Cyprus,CY,2020,42,2020-42,0.0,deaths,91
Cyprus,CY,2020,43,2020-43,1.105332677502611,deaths,91
Cyprus,CY,2020,44,2020-44,3.315998032507834,deaths,91
Cyprus,CY,2020,45,2020-45,18.790655517544398,deaths,91
Cyprus,CY,2020,46,2020-46,25.42265158256006,deaths,91
Cyprus,CY,2020,47,2020-47,17.68532284004178,deaths,91
Cyprus,CY,2020,48,2020-48,32.05464764757573,deaths,91
Cyprus,CY,2020,49,2020-49,44.21330710010445,deaths,91
Cyprus,CY,2020,50,2020-50,44.21330710010445,deaths,91
Cyprus,CY,2020,51,2020-51,43.10797442260184,deaths,91
Cyprus,CY,2020,52,2020-52,37.58131103508879,deaths,91
Cyprus,CY,2020,53,2020-53,43.10797442260184,deaths,91
Cyprus,CY,2021,1,2021-01,881.0606772373316,cases,94
Cyprus,CY,2021,2,2021-02,640.5402866127632,cases,94
Cyprus,CY,2021,3,2021-03,292.6920930026915,cases,94
Cyprus,CY,2021,4,2021-04,197.7440160052172,cases,94
Cyprus,CY,2021,5,2021-05,178.73229395217226,cases,94
Cyprus,CY,2021,6,2021-06,167.01576757064458,cases,94
Cyprus,CY,2021,7,2021-07,155.07817465361637,cases,94
Cyprus,CY,2021,8,2021-08,214.1029396322558,cases,94
Cyprus,CY,2021,9,2021-09,338.4528658512996,cases,94
Cyprus,CY,2021,10,2021-10,493.30997396941547,cases,94
Cyprus,CY,2021,11,2021-11,569.1357956460946,cases,94
Cyprus,CY,2021,12,2021-12,539.1812800857738,cases,94
Cyprus,CY,2021,13,2021-13,588.5896507701406,cases,94
Cyprus,CY,2021,14,2021-14,746.3206238497631,cases,94
Cyprus,CY,2021,15,2021-15,909.7993268523994,cases,94
Cyprus,CY,2021,16,2021-16,1157.3938466129844,cases,94
Cyprus,CY,2021,17,2021-17,1171.5421048850178,cases,94
Cyprus,CY,2021,18,2021-18,828.1152419849565,cases,94
Cyprus,CY,2021,19,2021-19,506.02129976069546,cases,94
Cyprus,CY,2021,20,2021-20,287.93916248943026,cases,94
Cyprus,CY,2021,21,2021-21,162.9260366638849,cases,94
Cyprus,CY,2021,22,2021-22,103.90127168524546,cases,94
Cyprus,CY,2021,23,2021-23,90.52674628746388,cases,94
Cyprus,CY,2021,24,2021-24,97.49034215573032,cases,94
Cyprus,CY,2021,25,2021-25,174.6425630454126,cases,94
Cyprus,CY,2021,26,2021-26,486.1253115656485,cases,94
Cyprus,CY,2021,27,2021-27,1099.0322812408465,cases,94
Cyprus,CY,2021,28,2021-28,1640.7558264848765,cases,94
Cyprus,CY,2021,29,2021-29,1713.2656501290476,cases,94
Cyprus,CY,2021,30,2021-30,1402.2250346798128,cases,94
Cyprus,CY,2021,31,2021-31,975.7876876993053,cases,94
Cyprus,CY,2021,32,2021-32,709.7341122244268,cases,94
Cyprus,CY,2021,33,2021-33,573.6676596238553,cases,94
Cyprus,CY,2021,34,2021-34,444.2332030882995,cases,94
Cyprus,CY,2021,35,2021-35,367.7441818051188,cases,94
Cyprus,CY,2021,36,2021-36,286.50223000867686,cases,94
Cyprus,CY,2021,37,2021-37,214.65560597100716,cases,94
Cyprus,CY,2021,38,2021-38,174.42149650991206,cases,94
Cyprus,CY,2021,39,2021-39,147.67244571434887,cases,94
Cyprus,CY,2021,40,2021-40,149.6620445338536,cases,94
Cyprus,CY,2021,41,2021-41,177.40589473916913,cases,94
Cyprus,CY,2021,42,2021-42,201.83374691197685,cases,94
Cyprus,CY,2021,43,2021-43,214.1029396322558,cases,94
Cyprus,CY,2021,44,2021-44,266.27464201037907,cases,94
Cyprus,CY,2021,45,2021-45,334.9158012832912,cases,94
Cyprus,CY,2021,46,2021-46,443.5700034817979,cases,94
Cyprus,CY,2021,47,2021-47,587.7053846281384,cases,94
Cyprus,CY,2021,48,2021-48,717.5819742346953,cases,94
Cyprus,CY,2021,49,2021-49,819.935780171437,cases,94
Cyprus,CY,2021,50,2021-50,885.7030744828425,cases,94
Cyprus,CY,2021,51,2021-51,1030.3911219679344,cases,94
Cyprus,CY,2021,52,2021-52,2410.620036365445,cases,94
Cyprus,CY,2021,1,2021-01,64.10929529515145,deaths,94
Cyprus,CY,2021,2,2021-02,66.31996065015669,deaths,94
Cyprus,CY,2021,3,2021-03,58.5826319076384,deaths,94
Cyprus,CY,2021,4,2021-04,47.529305132612286,deaths,94
Cyprus,CY,2021,5,2021-05,43.10797442260184,deaths,94
Cyprus,CY,2021,6,2021-06,43.10797442260184,deaths,94
Cyprus,CY,2021,7,2021-07,26.527984260062677,deaths,94
Cyprus,CY,2021,8,2021-08,17.68532284004178,deaths,94
Cyprus,CY,2021,9,2021-09,11.053326775026113,deaths,94
Cyprus,CY,2021,10,2021-10,11.053326775026113,deaths,94
Cyprus,CY,2021,11,2021-11,13.263992130031337,deaths,94
Cyprus,CY,2021,12,2021-12,17.68532284004178,deaths,94
Cyprus,CY,2021,13,2021-13,32.05464764757573,deaths,94
Cyprus,CY,2021,14,2021-14,42.00264174509923,deaths,94
Cyprus,CY,2021,15,2021-15,45.31863977760707,deaths,94
Cyprus,CY,2021,16,2021-16,38.6866437125914,deaths,94
Cyprus,CY,2021,17,2021-17,37.58131103508879,deaths,94
Cyprus,CY,2021,18,2021-18,49.73997048761751,deaths,94
Cyprus,CY,2021,19,2021-19,45.31863977760707,deaths,94
Cyprus,CY,2021,20,2021-20,29.843982292570505,deaths,94
Cyprus,CY,2021,21,2021-21,25.42265158256006,deaths,94
Cyprus,CY,2021,22,2021-22,23.21198622755484,deaths,94
Cyprus,CY,2021,23,2021-23,23.21198622755484,deaths,94
Cyprus,CY,2021,24,2021-24,16.579990162539172,deaths,94
Cyprus,CY,2021,25,2021-25,4.421330710010445,deaths,94
Cyprus,CY,2021,26,2021-26,3.315998032507834,deaths,94
Cyprus,CY,2021,27,2021-27,6.631996065015668,deaths,94
Cyprus,CY,2021,28,2021-28,16.579990162539172,deaths,94
Cyprus,CY,2021,29,2021-29,37.58131103508879,deaths,94
Cyprus,CY,2021,30,2021-30,59.68796458514101,deaths,94
Cyprus,CY,2021,31,2021-31,58.5826319076384,deaths,94
Cyprus,CY,2021,32,2021-32,56.371966552633175,deaths,94
Cyprus,CY,2021,33,2021-33,63.003962617648845,deaths,94
Cyprus,CY,2021,34,2021-34,59.68796458514101,deaths,94
Cyprus,CY,2021,35,2021-35,46.42397245510968,deaths,94
Cyprus,CY,2021,36,2021-36,38.6866437125914,deaths,94
Cyprus,CY,2021,37,2021-37,34.26531300258095,deaths,94
Cyprus,CY,2021,38,2021-38,17.68532284004178,deaths,94
Cyprus,CY,2021,39,2021-39,11.053326775026113,deaths,94
Cyprus,CY,2021,40,2021-40,15.47465748503656,deaths,94
Cyprus,CY,2021,41,2021-41,13.263992130031337,deaths,94
Cyprus,CY,2021,42,2021-42,11.053326775026113,deaths,94
Cyprus,CY,2021,43,2021-43,14.369324807533948,deaths,94
Cyprus,CY,2021,44,2021-44,9.947994097523502,deaths,94
Cyprus,CY,2021,45,2021-45,4.421330710010445,deaths,94
Cyprus,CY,2021,46,2021-46,4.421330710010445,deaths,94
Cyprus,CY,2021,47,2021-47,5.526663387513056,deaths,94
Cyprus,CY,2021,48,2021-48,13.263992130031337,deaths,94
Cyprus,CY,2021,49,2021-49,18.790655517544398,deaths,94
Cyprus,CY,2021,50,2021-50,24.31731890505745,deaths,94
Cyprus,CY,2021,51,2021-51,29.843982292570505,deaths,94
Cyprus,CY,2021,52,2021-52,29.843982292570505,deaths,94
Cyprus,CY,2022,1,2022-01,5587.56721804345,cases,94
Cyprus,CY,2022,2,2022-02,6077.561193980358,cases,94
Cyprus,CY,2022,3,2022-03,3977.4291067253967,cases,94
Cyprus,CY,2022,4,2022-04,3459.3596807799227,cases,94
Cyprus,CY,2022,5,2022-05,3971.570843534633,cases,94
Cyprus,CY,2022,6,2022-06,4143.229008350789,cases,94
Cyprus,CY,2022,7,2022-07,3735.913916691076,cases,94
Cyprus,CY,2022,8,2022-08,3263.82633012971,cases,94
Cyprus,CY,2022,9,2022-09,2981.0822312245427,cases,94
Cyprus,CY,2022,10,2022-10,3554.1972245096467,cases,94
Cyprus,CY,2022,11,2022-11,4720.212666007152,cases,94
Cyprus,CY,2022,12,2022-12,6103.315445366169,cases,94
Cyprus,CY,2022,13,2022-13,6843.7778060251685,cases,94
Cyprus,CY,2022,14,2022-14,5393.028666802991,cases,94
Cyprus,CY,2022,15,2022-15,3018.442475724131,cases,94
Cyprus,CY,2022,16,2022-16,1541.165352241891,cases,94
Cyprus,CY,2022,17,2022-17,944.8383727292322,cases,94
Cyprus,CY,2022,18,2022-18,693.9278549361394,cases,94
Cyprus,CY,2022,19,2022-19,525.0330218137404,cases,94
Cyprus,CY,2022,20,2022-20,438.59600643303617,cases,94
Cyprus,CY,2022,21,2022-21,384.766305038659,cases,94
Cyprus,CY,2022,22,2022-22,373.60244499588265,cases,94
Cyprus,CY,2022,23,2022-23,442.1330710010445,cases,94
Cyprus,CY,2022,24,2022-24,721.7822384092052,cases,94
Cyprus,CY,2022,25,2022-25,1342.9792031656727,cases,94
Cyprus,CY,2022,26,2022-26,2173.4156437733845,cases,94
Cyprus,CY,2022,27,2022-27,2970.249970985017,cases,94
Cyprus,CY,2022,28,2022-28,3161.472524192969,cases,94
Cyprus,CY,2022,29,2022-29,2441.6798846032684,cases,94
Cyprus,CY,2022,30,2022-30,1604.8325144660414,cases,94
Cyprus,CY,2022,31,2022-31,1189.6695607960603,cases,94
Cyprus,CY,2022,32,2022-32,854.4221597095186,cases,94
Cyprus,CY,2022,33,2022-33,549.6819405220486,cases,94
Cyprus,CY,2022,34,2022-34,447.3281345853068,cases,94
Cyprus,CY,2022,35,2022-35,416.3788196152337,cases,94
Cyprus,CY,2022,36,2022-36,409.30469047921696,cases,94
Cyprus,CY,2022,37,2022-37,497.3997048761751,cases,94
Cyprus,CY,2022,38,2022-38,600.8588434904195,cases,94
Cyprus,CY,2022,39,2022-39,602.737909042174,cases,94
Cyprus,CY,2022,40,2022-40,587.3737848248877,cases,94
Cyprus,CY,2022,41,2022-41,607.822439358686,cases,94
Cyprus,CY,2022,42,2022-42,598.6481781354144,cases,94
Cyprus,CY,2022,43,2022-43,592.4583151413997,cases,94
Cyprus,CY,2022,44,2022-44,716.3661082894424,cases,94
Cyprus,CY,2022,45,2022-45,795.3973947308791,cases,94
Cyprus,CY,2022,46,2022-46,795.5079279986294,cases,94
Cyprus,CY,2022,47,2022-47,863.48588766504,cases,94
Cyprus,CY,2022,48,2022-48,894.6562691706137,cases,94
Cyprus,CY,2022,49,2022-49,836.9579034049773,cases,94
Cyprus,CY,2022,50,2022-50,748.0891561337673,cases,94
Cyprus,CY,2022,51,2022-51,649.714547836035,cases,94
Cyprus,CY,2022,52,2022-52,597.4323121901614,cases,94
Cyprus,CY,2022,1,2022-01,39.79197639009401,deaths,94
Cyprus,CY,2022,2,2022-02,49.73997048761751,deaths,94
Cyprus,CY,2022,3,2022-03,63.003962617648845,deaths,94
Cyprus,CY,2022,4,2022-04,71.84662403766974,deaths,94
Cyprus,CY,2022,5,2022-05,55.266633875130566,deaths,94
Cyprus,CY,2022,6,2022-06,61.89862994014624,deaths,94
Cyprus,CY,2022,7,2022-07,78.47862010268541,deaths,94
Cyprus,CY,2022,8,2022-08,72.95195671517234,deaths,94
Cyprus,CY,2022,9,2022-09,61.89862994014624,deaths,94
Cyprus,CY,2022,10,2022-10,56.371966552633175,deaths,94
Cyprus,CY,2022,11,2022-11,37.58131103508879,deaths,94
Cyprus,CY,2022,12,2022-12,33.159980325078344,deaths,94
Cyprus,CY,2022,13,2022-13,57.47729923013579,deaths,94
Cyprus,CY,2022,14,2022-14,61.89862994014624,deaths,94
Cyprus,CY,2022,15,2022-15,64.10929529515145,deaths,94
Cyprus,CY,2022,16,2022-16,50.84530316512012,deaths,94
