country_code,year,week,rate_14_day,pps
DK,2022,35,0.0,136
DK,2022,36,0.0,136
DK,2022,37,0.0,136
DK,2022,38,0.0,136
DK,2022,39,0.0,136
DK,2022,40,0.0,136
DK,2022,41,13.961201480568391,136
DK,2022,42,24.517231868315225,136
DK,2022,43,20.77154366621151,136
DK,2022,44,16.004304136261325,136
DK,2022,45,11.066806051670069,136
DK,2022,46,10.385771833105755,136
DK,2022,47,11.407323160952222,136
DK,2022,48,14.471977144491625,136
DK,2022,49,18.728441010518573,136
DK,2022,50,26.049558860084925,136
DK,2022,51,38.64869190352469,136
DK,2022,52,41.20257022314086,136
DK,2023,1,29.96550561682972,127
DK,2023,2,20.0905094476472,127
DK,2023,3,14.642235699132703,127
DK,2023,4,9.704737614541443,127
DK,2023,5,6.980600740284196,127
DK,2023,6,8.683186286694974,127
DK,2023,7,9.704737614541443,127
DK,2023,8,8.172410622771741,127
DK,2023,9,6.810342185643117,127
DK,2023,10,7.6616349588485075,127
DK,2023,11,9.534479059900365,127
DK,2023,12,12.088357379516534,127
DK,2023,13,15.153011363055937,127
DK,2023,14,15.493528472338092,127
DK,2023,15,15.834045581620249,127
DK,2023,16,13.790942925927313,127
DK,2023,17,11.5775817155933,127
DK,2023,18,11.237064606311144,127
DK,2023,19,12.939650152721924,127
DK,2023,20,10.556030387746832,127
DK,2023,21,4.596980975309104,127
DK,2023,22,3.7456882021037146,127
DK,2023,23,2.894395428898325,127
DK,2023,24,3.064653983539403,127
DK,2023,25,2.0431026556929357,127
DK,2023,28,1.7025855464107793,127
DK,2023,29,0.6810342185643118,127
DK,2023,30,1.0215513278464676,127
DK,2023,31,1.8728441010518573,127
DK,2023,32,2.0431026556929357,127
DK,2023,33,3.064653983539403,127
DK,2023,34,3.234912538180481,127
DK,2023,35,2.894395428898325,127
DK,2023,36,4.767239529950182,127
DK,2023,37,5.448273748514494,127
DK,2023,38,4.086205311385871,127
DK,2023,39,4.4267224206680265,127
DK,2023,40,5.959049412437728,127
DK,2023,41,7.321117849566352,127
DK,2023,42,9.534479059900365,127
DK,2023,43,13.450425816645158,127
DK,2023,44,14.301718589850546,127
DK,2023,45,13.109908707363,127
DK,2023,46,10.045254723823598,127
DK,2023,47,5.618532303155572,127
EE,2020,10,0.0,85
EE,2020,11,0.0,85
EE,2020,12,0.0,85
EE,2020,13,54.81319961916089,85
EE,2020,14,66.82705159048383,85
EE,2020,15,18.771643705192087,85
EE,2020,16,17.26991220877672,85
EE,2020,17,17.26991220877672,85
EE,2020,18,9.761254726699883,85
EE,2020,19,6.006925985661468,85
EE,2020,20,4.505194489246101,85
EE,2020,21,2.2525972446230504,85
EE,2020,22,3.003462992830734,85
EE,2020,23,3.003462992830734,85
EE,2020,24,1.501731496415367,85
EE,2020,25,0.7508657482076835,85
EE,2020,26,0.0,85
EE,2020,27,0.0,85
EE,2020,28,0.0,85
EE,2020,29,0.0,85
EE,2020,30,0.0,85
EE,2020,31,0.0,85
EE,2020,32,0.0,85
EE,2020,33,0.0,85
EE,2020,34,0.7508657482076835,85
EE,2020,35,0.7508657482076835,85
EE,2020,36,0.0,85
EE,2020,37,0.0,85
EE,2020,38,0.0,85
EE,2020,39,0.0,85
EE,2020,40,2.2525972446230504,85
EE,2020,41,3.003462992830734,85
EE,2020,42,0.7508657482076835,85
EE,2020,43,3.7543287410384174,85
EE,2020,44,3.7543287410384174,85
EE,2020,45,2.2525972446230504,85
EE,2020,46,6.006925985661468,85
EE,2020,47,11.262986223115252,85
EE,2020,48,25.52943543906124,85
EE,2020,49,30.03462992830734,85
EE,2020,50,26.28030118726892,85
EE,2020,51,35.29069016576112,85
EE,2020,52,45.05194489246101,85
EE,2020,53,53.31146812274552,85
EE,2021,1,54.81319961916089,86
EE,2021,2,61.570991353030045,86
EE,2021,3,71.33224607972993,86
EE,2021,4,66.82705159048383,86
EE,2021,5,63.07272284944541,86
EE,2021,6,58.56752836019931,86
EE,2021,7,55.56406536736858,86
EE,2021,8,71.33224607972993,86
EE,2021,9,92.35648702954506,86
EE,2021,10,93.85821852596044,86
EE,2021,11,96.11081577058349,86
EE,2021,12,113.3807279793602,86
EE,2021,13,63.82358859765309,86
EE,2021,14,66.82705159048383,86
EE,2021,15,109.62639923832178,86
EE,2021,16,81.8443665546375,86
EE,2021,17,56.31493111557626,86
EE,2021,18,42.79934764783796,86
EE,2021,19,39.04501890679954,86
EE,2021,20,26.28030118726892,86
EE,2021,21,20.27337520160745,86
EE,2021,22,18.020777956984404,86
EE,2021,23,9.761254726699883,86
EE,2021,24,3.003462992830734,86
EE,2021,25,2.2525972446230504,86
EE,2021,26,1.501731496415367,86
EE,2021,27,0.7508657482076835,86
EE,2021,28,0.7508657482076835,86
EE,2021,29,0.7508657482076835,86
EE,2021,30,0.7508657482076835,86
EE,2021,31,3.7543287410384174,86
EE,2021,32,4.505194489246101,86
EE,2021,33,5.256060237453784,86
EE,2021,34,9.010388978492202,86
EE,2021,35,13.515583467738304,86
EE,2021,36,16.519046460569037,86
EE,2021,37,18.771643705192087,86
EE,2021,38,27.031166935476605,86
EE,2021,39,33.78895866934575,86
EE,2021,40,37.543287410384174,86
EE,2021,41,43.55021339604564,86
EE,2021,42,51.05887087812248,86
EE,2021,43,81.8443665546375,86
EE,2021,44,54.06233387095321,86
EE,2021,45,54.06233387095321,86
EE,2021,46,93.85821852596044,86
EE,2021,47,81.09350080642982,86
EE,2021,48,61.570991353030045,86
EE,2021,49,48.80627363349942,86
EE,2021,50,45.80281064066869,86
EE,2021,51,39.04501890679954,86
EE,2021,52,39.04501890679954,86
EE,2022,1,29.283764180099656,85
EE,2022,2,33.03809292113807,85
EE,2022,3,39.04501890679954,85
EE,2022,4,36.79242166217649,85
EE,2022,5,42.79934764783796,85
EE,2022,6,57.81666261199162,85
EE,2022,7,74.33570907256066,85
EE,2022,8,88.60215828850664,85
EE,2022,9,92.35648702954506,85
EE,2022,10,87.85129254029897,85
EE,2022,11,68.3287830868992,85
EE,2022,12,54.81319961916089,85
EE,2022,13,46.553676388876376,85
EE,2022,14,38.294153158591854,85
EE,2022,15,38.294153158591854,85
EE,2022,16,26.28030118726892,85
EE,2022,17,16.519046460569037,85
EE,2022,18,12.76471771953062,85
EE,2022,19,8.259523230284518,85
EE,2022,20,6.006925985661468,85
EE,2022,21,9.761254726699883,85
EE,2022,22,13.515583467738304,85
EE,2022,23,9.010388978492202,85
EE,2022,24,3.003462992830734,85
EE,2022,25,3.7543287410384174,85
EE,2022,26,8.259523230284518,85
EE,2022,27,12.013851971322936,85
EE,2022,28,9.010388978492202,85
EE,2022,29,9.010388978492202,85
EE,2022,30,12.013851971322936,85
EE,2022,31,10.512120474907569,85
EE,2022,32,10.512120474907569,85
EE,2022,33,9.761254726699883,85
EE,2022,34,6.757791733869151,85
EE,2022,35,7.508657482076835,85
EE,2022,36,7.508657482076835,85
EE,2022,37,7.508657482076835,85
EE,2022,38,15.01731496415367,85
EE,2022,39,18.771643705192087,85
EE,2022,40,24.02770394264587,85
EE,2022,41,27.78203268368429,85
